"","CensusTract","lng1","lat1","lng2","lat2","State","County","TotalPop","Men","Women","Hispanic","White","Black","Native","Asian","Pacific","VotingAgeCitizen","Income","IncomeErr","IncomePerCap","IncomePerCapErr","Poverty","ChildPoverty","Professional","Service","Office","Construction","Production","Drive","Carpool","Transit","Walk","OtherTransp","WorkAtHome","MeanCommute","Employed","PrivateWork","PublicWork","SelfEmployed","FamilyWork","Unemployment","centerlat","centerlng"
"515",32003005348,-115.105482,35.992509,-115.100915,35.98607,"Nevada","Clark County",5247,2469,2778,15.9,60.8,4.1,0,11.5,1.6,3390,101620,11575,42412,5024,7.9,12.8,41.6,19.7,23.5,2.3,12.8,86.1,2.8,2.1,1.9,1.2,5.8,27.9,2124,80.7,13.3,5.9,0,5.1,35.9892895,-115.1031985
"516",32003004709,-115.063917,36.192521,-115.06216,36.190615,"Nevada","Clark County",5817,2869,2948,70.7,5.7,17.6,0,1.8,1.4,2077,37347,8939,13938,3322,32.7,43.1,12.8,34.9,25.5,14.4,12.5,84,6.8,4.9,3,1.4,0,28.7,2343,93.2,5,1.9,0,8,36.191568,-115.0630385
"517",32003007100,-115.066682,36.203612,-115.062143,36.19979,"Nevada","Clark County",3107,1643,1464,74.8,21.8,1.6,0,1.4,0,1436,35099,5825,13871,2285,31.8,43.2,9.9,38.5,15.1,23.2,13.3,74.1,15.4,4.9,0.9,4.7,0,31.3,1217,87.6,7.3,5.1,0,15.3,36.201701,-115.0644125
"518",32003003246,-115.265413,36.222381,-115.260415,36.218262,"Nevada","Clark County",4192,1902,2290,19.8,59.2,4.6,0,12,0,2921,65516,8176,28169,3490,11,15.5,28.8,26.1,32.1,9.9,3.2,78.5,9.9,4.9,4,0,2.7,30.8,2137,77.7,16,6.3,0,7,36.2203215,-115.262914
"519",32003003309,-115.210596,36.291214,-115.206603,36.289386,"Nevada","Clark County",4434,2087,2347,16.8,62.6,12.4,0,3.5,0,3387,81406,8500,33044,2766,7.2,7.7,36,18.2,31.4,4.7,9.8,87.1,5.1,1.2,1.5,2.3,2.8,26.3,1974,77.8,15.8,6.4,0,7.2,36.2903,-115.2085995
"520",32003003213,-115.308856,36.21293,-115.298162,36.207856,"Nevada","Clark County",1890,866,1024,5.1,88.1,3.8,0,2.3,0.4,1890,47305,7042,40001,4839,7.2,NA,58.5,19,12.6,0,9.9,85.7,2,0,0,0,12.3,17.2,342,74.9,3.2,21.9,0,15.3,36.210393,-115.303509
"521",32003000600,-115.127636,36.163369,-115.125029,36.15983,"Nevada","Clark County",2371,1288,1083,39.9,33.3,12.6,0.4,10,0,1642,18678,2245,14955,2415,30.2,40.5,16.7,38.9,26.4,10,8,48.3,12.4,23.4,7.1,8.8,0,34,879,90.8,5,4.2,0,15.1,36.1615995,-115.1263325
"522",32003005012,-115.037409,36.105922,-115.034696,36.103655,"Nevada","Clark County",2855,1475,1380,41.4,39.7,11.3,0.6,4.7,0,2128,60483,11898,23951,4143,6.8,16,21.7,41.8,27.8,4.4,4.3,74.3,13.4,4,0,5.8,2.5,22.9,1262,79.9,17.7,2.4,0,7.9,36.1047885,-115.0360525
"523",32003003421,-115.247042,36.196041,-115.244624,36.188621,"Nevada","Clark County",3621,1695,1926,33.9,37.6,12.5,0.3,8,0,2440,49986,4627,24391,4250,19.6,25.8,20.3,27.5,34.1,9.3,8.7,90,2.7,3.3,2.3,1.1,0.5,24.5,1671,87.3,8,4.1,0.5,10.4,36.192331,-115.245833
"524",32003000106,-115.213548,36.173009,-115.205972,36.17007,"Nevada","Clark County",4158,2283,1875,36.4,39.9,10.3,0,5.7,4.9,2651,25278,11726,16514,2772,31,34.5,18.3,28.8,38.1,6.8,8,80.5,4.2,4.8,3.8,6.1,0.7,27.4,1276,91.5,4.2,4.3,0,13.1,36.1715395,-115.20976
"525",32003002968,-115.225178,36.092597,-115.216552,36.088963,"Nevada","Clark County",2951,1564,1387,17,36.2,18.4,0,23.7,1.1,1990,61029,13355,26347,3202,8.6,2.6,16.1,35.3,19.7,15.5,13.4,78,8.2,7.6,1.5,3.7,1,20.7,1624,94.2,4.1,1.7,0,5.9,36.09078,-115.220865
"526",32003002838,-115.119131,36.049576,-115.118156,36.047121,"Nevada","Clark County",5380,2776,2604,27.1,56.3,2.5,0,7.9,0.3,4149,66745,7841,32309,3457,8.2,11.4,32.8,21.7,28.8,8.4,8.3,85.8,8,0,0,2.2,3.9,18.8,2769,87.6,8.9,3.5,0,4.3,36.0483485,-115.1186435
"527",32003005108,-115.048693,36.056197,-115.046228,36.053203,"Nevada","Clark County",4097,2105,1992,17.3,69.6,6.1,0,2.3,0.5,3162,51104,6104,30159,3850,11.9,13.5,29.9,24.6,34.5,5.6,5.4,81,7.5,0,4,3.8,3.8,21.6,2189,86.7,7.8,5.5,0,10.8,36.0547,-115.0474605
"528",32003005835,-115.22562,35.998639,-115.207613,35.9938,"Nevada","Clark County",4467,2262,2205,15.6,57.3,8.4,0,14.9,0,3180,121169,23994,42657,5082,0.9,0.9,40.8,22.4,24.2,3.5,9,79.8,10.3,0,0.4,1,8.5,21.8,2326,89.6,7.8,2.6,0,2.8,35.9962195,-115.2166165
"529",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"530",32003003640,-115.147537,36.250115,-115.144053,36.248194,"Nevada","Clark County",4538,2480,2058,42.7,21,23.7,0.8,4.2,0.5,2693,52829,7980,19817,2427,9.2,12.3,20.6,24.1,36.7,7.6,11,76.3,16.4,4.1,1.6,0.3,1.4,23.4,1990,81.1,16.2,2.7,0,9,36.2491545,-115.145795
"531",32003002847,-115.127671,36.066508,-115.118488,36.064382,"Nevada","Clark County",4309,2075,2234,31.4,32.9,15.5,1.3,14.1,0,2566,34014,4321,18030,2672,33.8,53.5,19.5,32.6,33.3,4.1,10.5,64.6,18.4,6.8,4.6,3.9,1.7,18.5,2048,91.8,4.6,3.6,0,7.6,36.065445,-115.1230795
"532",32003002944,-115.272318,36.102066,-115.263052,36.099666,"Nevada","Clark County",4128,1839,2289,15.5,36.8,5.4,0.6,37.9,0.2,2892,52406,6823,25810,3076,14,23.9,19.6,48,20.5,3.1,8.9,82.9,9.3,3.8,0.4,0.5,3.1,23,1997,88.9,3.4,7.7,0,6,36.100866,-115.267685
"533",32003002505,-115.121444,36.110993,-115.119067,36.1073,"Nevada","Clark County",2081,1187,894,49,28.9,11.2,0,7.8,1.3,1125,27813,5755,19052,2397,26.8,27.1,18.2,45.9,27,1.1,7.9,62,10.1,16.6,8.3,0.5,2.5,24.5,1001,89.7,8.8,1.5,0,14.1,36.1091465,-115.1202555
"534",32003003251,-115.318502,36.201658,-115.310551,36.195679,"Nevada","Clark County",2349,1131,1218,6.8,72.5,6.5,0,9.4,1.3,1724,134792,25266,64440,9110,3.5,2.2,55.2,19.3,21.7,2.4,1.5,79.9,10.6,0,0,3.3,6.2,21.5,1163,78.8,13.1,7.6,0.6,2.8,36.1986685,-115.3145265
"535",32003001200,-115.146645,36.147944,-115.137005,36.143889,"Nevada","Clark County",3577,1987,1590,46,36.2,6.7,0.7,7.3,0,2255,34000,7524,20606,3307,30.9,55.4,20.6,48.8,17,5.4,8.2,61.9,9.8,10.3,9,5.5,3.4,19.8,1516,81.9,8.6,9.5,0,14.4,36.1459165,-115.141825
"536",32003000521,-115.12066,36.167686,-115.115779,36.166548,"Nevada","Clark County",3126,1672,1454,60.9,22.2,11.2,0.6,2.1,0,1557,19757,2885,12642,1850,37.2,44.3,4.9,39.1,22,24.6,9.4,55.5,15.4,17.9,5.4,4.1,1.6,30.6,1241,82.4,0.6,16.9,0,15.7,36.167117,-115.1182195
"537",32003002835,-115.150244,36.013256,-115.145692,36.010241,"Nevada","Clark County",2599,1198,1401,17.2,48.1,13.3,0,16.4,1.3,1863,50049,5489,26388,2995,10.5,13,22.4,35.6,32.3,4.1,5.6,83.7,12.9,1.3,0.7,1.4,0,18.7,1493,83.4,14.2,2.4,0,7.8,36.0117485,-115.147968
"538",32003002830,-115.133817,36.029891,-115.131465,36.028142,"Nevada","Clark County",6515,3057,3458,27.2,47.7,4.9,0.2,11.2,6,4958,53095,6494,27632,2717,11.2,1.1,32.5,27.5,26.1,6.3,7.7,82.2,11.3,3.5,0,1.2,1.9,21.8,3004,84.1,13.1,2.8,0,13,36.0290165,-115.132641
"539",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"540",32003000520,-115.12066,36.170184,-115.115918,36.167965,"Nevada","Clark County",2070,1037,1033,81.4,11.9,2.2,0,1.7,0,941,35793,6141,12732,2165,25.2,30.4,7.1,42.7,16.4,19.3,14.4,75.2,13.1,2.2,2.3,3.1,4.1,26.3,791,94.7,0,4.3,1,7.6,36.1690745,-115.118289
"541",32003002982,-115.22108,36.049487,-115.218758,36.0458,"Nevada","Clark County",7585,3875,3710,18.3,29.2,14.9,0,33.9,0.4,4602,73347,13788,29081,3499,7.6,11.3,30.1,35.5,20.3,6.4,7.7,84.5,10.6,0.7,2.1,0.8,1.2,20.2,4275,83.1,11.8,5.1,0,4.6,36.0476435,-115.219919
"542",32003005105,-114.98775,36.042018,-114.98203,36.036928,"Nevada","Clark County",9491,4427,5064,24.4,47.2,10.3,0,13.7,0,6777,64341,4725,27871,2633,11.4,2.4,24.4,25.5,30.9,9.1,10.2,83.8,8.7,1.1,1.3,1.7,3.5,21.2,5126,82.3,15.4,2.3,0,6.6,36.039473,-114.98489
"543",32003004000,-115.118355,36.189269,-115.116108,36.188475,"Nevada","Clark County",3205,1616,1589,87.9,9.6,1.7,0.6,0.2,0,1057,32474,7163,13418,2052,26.6,37.7,9,34.6,17.6,17.4,21.4,75.3,12.8,5.6,1.3,1.9,2.9,27.7,1383,87.1,2.9,10,0,9.4,36.188872,-115.1172315
"544",32003003624,-115.121615,36.268909,-115.116913,36.261559,"Nevada","Clark County",6825,3675,3150,26.7,30.5,26.2,0,8,0,4432,56215,16134,24146,3922,5.3,3,14.2,34.6,30.5,13.4,7.3,79.2,11.8,4,1.7,1.9,1.4,29.6,2937,83.1,10.5,6.4,0,7.3,36.265234,-115.119264
"545",32003004100,-115.103178,36.195869,-115.098379,36.194525,"Nevada","Clark County",5862,2832,3030,82.5,13,0.9,1.2,1,0,2256,41862,4258,15357,3234,31.6,48,7.2,39.8,22,20.2,10.8,80.2,14.8,3.3,0,1,0.7,26.9,2416,85.4,5.6,9,0,6.8,36.195197,-115.1007785
"546",32003003620,-115.177407,36.284127,-115.172664,36.281584,"Nevada","Clark County",5903,2929,2974,21,42.6,16.3,0,13.6,2.6,3978,99073,8175,33485,3095,6.2,5.4,41.2,17.3,23.9,11.7,5.9,87,7.3,1.7,0.3,1.3,2.4,28,2806,75.7,22.2,2.1,0,6.4,36.2828555,-115.1750355
"547",32003001612,-115.066021,36.14083,-115.065455,36.140207,"Nevada","Clark County",6964,3671,3293,46.3,29.5,17,0,4.6,0.7,4499,26902,6766,15568,1975,21.9,15,14.1,36.1,22.5,14,13.3,69.7,9.6,9.2,2.7,3.5,5.3,24.9,2876,86.4,10.2,3.3,0,18.9,36.1405185,-115.065738
"548",32003005435,-114.915351,35.978807,-114.908376,35.969701,"Nevada","Clark County",3734,1964,1770,17.8,72.6,2.2,0.3,4,0,2977,70246,11225,30901,4985,8.3,11,37,17.4,28.9,6.6,10.1,77.9,7.7,0,0,2.9,11.5,25.9,1714,79.8,15.2,5,0,13.4,35.974254,-114.9118635
"549",32003002975,-115.260754,36.07767,-115.242502,36.070211,"Nevada","Clark County",5882,3072,2810,16.8,36.1,15.6,0,26.8,0.6,3890,59762,11340,26003,2631,13.5,14.9,22.5,33.2,25.5,2.6,16.1,74,14.5,2.4,0.2,3.5,5.4,22.2,3406,90.9,6.5,2.6,0,4.5,36.0739405,-115.251628
"550",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"551",32003000403,-115.126031,36.174018,-115.125131,36.172829,"Nevada","Clark County",2545,1398,1147,57.2,23.8,9,0.3,8.4,0.5,1448,20307,5785,13535,2227,37.4,38.8,5.1,39,33.3,11.2,11.4,68.7,12.2,9,1,9.1,0,28.8,907,89.9,4.1,6.1,0,11.7,36.1734235,-115.125581
"552",32003005355,-115.083242,36.005807,-115.065511,35.988687,"Nevada","Clark County",4702,2025,2677,8.1,81.2,2.6,0,6.6,0,4014,62188,9227,55740,19144,8.5,20.3,41.3,16.9,32,4,5.8,81,6.6,0.9,2.7,0.8,8.1,21.6,1934,81.9,13,2.8,2.3,4.4,35.997247,-115.0743765
"553",32003003260,-115.271157,36.166464,-115.266087,36.159081,"Nevada","Clark County",3403,1593,1810,26.3,50.1,11.9,0,8.6,0,2261,49226,8856,24792,2668,13,20.1,19.5,27.2,36.8,1.9,14.5,83.3,9.2,3.4,0,2.6,1.5,23.9,1479,79.5,15.8,4.7,0,9.6,36.1627725,-115.268622
"554",32003001401,-115.111733,36.153149,-115.109001,36.151786,"Nevada","Clark County",2992,1621,1371,58.1,31,2.3,0,8.5,0,1415,27154,12429,17798,3837,33.2,52.5,5.2,59.5,12.5,10.5,12.3,68,11,14.8,1.9,4.3,0,25,1291,93.6,3.4,3,0,7.1,36.1524675,-115.110367
"555",32003005855,-115.284689,36.053633,-115.279094,36.047424,"Nevada","Clark County",6891,3071,3820,14.8,43.1,1.4,0,32.7,0.2,4308,74154,8533,30774,4395,6.9,9.5,34.2,24.9,28.9,3,9,82.9,8.1,0,0,1.7,7.3,22.7,3213,89.7,6.1,4.2,0,4.4,36.0505285,-115.2818915
"556",32003003431,-115.187969,36.192115,-115.183349,36.188506,"Nevada","Clark County",3356,1583,1773,53.5,10.5,27.4,2.8,3.9,0,1127,33644,3933,13655,1612,38.8,51.7,16.9,37.2,22.6,16.8,6.5,70.9,11.1,10.9,1.9,1.3,3.8,27.4,1391,84.5,6.7,8.8,0,12,36.1903105,-115.185659
"557",32003004714,-115.094047,36.223213,-115.088815,36.21767,"Nevada","Clark County",6079,2994,3085,69.3,11.3,14.3,0.4,2.9,0.3,2394,48935,7370,14647,1446,27.3,42,8.4,40.9,20.3,13.9,16.5,79.1,17.2,3.1,0.1,0.5,0,25.1,2488,82.9,8.4,8.7,0,11.8,36.2204415,-115.091431
"558",32003002829,-115.150407,36.035887,-115.147033,36.033345,"Nevada","Clark County",3924,1921,2003,23.2,55.9,4.9,0.4,8.2,0,2799,78472,16424,33476,4583,4.3,4.5,32.9,31.1,23.1,5.8,7.1,81.1,9.6,1.2,0,2.2,5.8,21.3,2173,85.7,9.7,4.6,0,4.9,36.034616,-115.14872
"559",32003002845,-115.127915,36.004384,-115.12042,35.998982,"Nevada","Clark County",4732,2333,2399,30,41.6,11.4,0.5,8.7,1.2,3065,55205,7007,25695,2389,17.4,27,24.3,32.1,31.6,5.1,6.9,84.5,6.3,2.2,3.9,2.5,0.6,23.3,2626,86.7,11,2.3,0,6.2,36.001683,-115.1241675
"560",32003003619,-115.198206,36.292642,-115.179302,36.281359,"Nevada","Clark County",3852,1988,1864,17.1,39.4,14.5,0.5,22.4,0,2545,124698,6258,38976,3256,3.9,3.1,48.9,13.7,28.4,2,6.9,77.2,14.7,1,0,0.5,6.5,29,1776,76.9,20.7,2.5,0,6.9,36.2870005,-115.188754
"561",32003004717,-115.084792,36.2103,-115.080162,36.20667,"Nevada","Clark County",3296,1706,1590,78.9,15.2,3.9,0.1,1,0,1522,48818,4530,14725,1403,15.8,20.8,6.5,32.6,25.2,17.4,18.3,77.5,16.1,5,0,1.3,0,25.9,1314,85.5,10.7,3.9,0,13.9,36.208485,-115.082477
"562",32003003307,-115.215876,36.274714,-115.206707,36.268698,"Nevada","Clark County",6663,3202,3461,22.5,57.6,5.4,0.4,6.6,0.3,4815,76875,12560,29758,2930,5.7,10.3,31.9,21,29.8,9.3,8,82.2,10.1,0.6,1.6,3.8,1.6,26.5,3039,81.9,14.9,3,0.3,8.9,36.271706,-115.2112915
"563",32003003234,-115.293517,36.288182,-115.287825,36.284544,"Nevada","Clark County",4574,2259,2315,15.1,58.5,15,0,5.2,0.3,3138,65854,5647,26259,2752,9.9,14.5,36.2,20.5,27,7.5,8.8,81.9,11.6,3,0,1.3,2.2,25.4,2222,81.4,17.7,0.9,0,13.2,36.286363,-115.290671
"564",32003002970,-115.212252,36.097243,-115.207939,36.093327,"Nevada","Clark County",3810,2017,1793,21.3,27.2,23.1,0,23.4,1.8,2404,41715,7295,27822,4998,12.8,23.8,20.5,34.3,25.7,1.9,17.6,79.6,6.5,6.4,0.5,2.5,4.5,20.9,2268,97,2.4,0.5,0,5.1,36.095285,-115.2100955
"565",32003005813,-115.283601,36.11307,-115.279048,36.111182,"Nevada","Clark County",4327,2107,2220,21.1,41.3,16,0,12.5,3.5,2915,51186,2310,28892,4945,11.6,10.6,18.1,28.7,38.4,5.1,9.7,86.7,6.3,3.5,1,1.1,1.4,22,2331,91.4,4.2,4.4,0,6.7,36.112126,-115.2813245
"566",32003001402,-115.1023,36.145574,-115.100296,36.144353,"Nevada","Clark County",4656,2327,2329,75.7,14.9,4.2,0.1,4.1,0,1927,43483,4338,14372,1804,27.6,44.5,9.3,45.4,22.5,12.9,10,70.4,19.5,5.7,1.6,2.8,0,27.9,2224,90.7,5.3,4,0,8.8,36.1449635,-115.101298
"567",32003005822,-115.337859,36.170065,-115.337075,36.158975,"Nevada","Clark County",6251,2898,3353,21.8,51.9,4.6,0,14.6,2,3976,115028,6775,46215,5784,3,3,44.6,20.4,29.6,1.5,3.9,84.6,8.8,0,0.8,0.4,5.4,22.6,2987,86.7,10.3,3,0,6.7,36.16452,-115.337467
"568",32003003319,-115.264754,36.305462,-115.260118,36.303507,"Nevada","Clark County",6053,3189,2864,18.8,62.4,8.4,0.6,4.8,0,4151,77528,6970,27649,2145,6.4,7.3,34.5,20.6,31.2,9,4.7,81.3,14.2,0.9,0,1,2.5,30.7,2893,75.5,19.7,4.8,0,4.9,36.3044845,-115.262436
"569",32003002957,-115.24591,36.099281,-115.243713,36.097868,"Nevada","Clark County",1819,955,864,9.1,70.2,5.4,0,12.9,0,1522,115045,23490,81246,24340,3.8,12.8,62.1,3.8,19.7,12.9,1.6,72.4,3.2,0,0,0,24.4,17.2,823,89.6,4.1,6.3,0,1.1,36.0985745,-115.2448115
"570",32003003420,-115.206761,36.197942,-115.2059,36.196734,"Nevada","Clark County",3591,1815,1776,40.3,36.1,19.9,0,1.4,1.2,2268,36636,6638,21200,3156,18.9,37.6,22,32.4,25.1,8.5,12.1,68.9,14.4,5.5,2.3,5.5,3.4,26.2,1915,87.2,6.3,6.5,0,8.9,36.197338,-115.2063305
"571",32003000800,-115.135325,36.165129,-115.133436,36.163483,"Nevada","Clark County",2107,1349,758,27.1,36,18.6,0.4,10.8,1.3,1446,19765,2672,17055,2459,30.3,43.4,11,38.9,37.3,4.5,8.3,48.8,10.5,13.5,20.7,6.5,0,24.5,845,91.1,1.1,7.8,0,18,36.164306,-115.1343805
"572",32003003240,-115.301989,36.229874,-115.297454,36.226016,"Nevada","Clark County",4277,2018,2259,13.7,60.4,11.5,0,7.7,4.2,3040,79024,15743,28750,5249,18.3,34.7,38.7,20.7,28.7,5.8,6.1,81.2,8.9,0,0.5,5.5,3.9,25.1,1995,80.3,15.2,4.5,0,7,36.227945,-115.2997215
"573",32003003247,-115.26432,36.205305,-115.261239,36.204203,"Nevada","Clark County",3724,1856,1868,10.3,61,13.8,0.8,11.1,0,3099,76161,10929,46077,10082,5.8,8.5,50.8,13.7,24.5,5.4,5.5,74.6,9.7,0.5,0,6.2,8.9,24.2,1844,77.5,14.7,7.8,0,10.2,36.204754,-115.2627795
"574",32003002979,-115.184005,36.063242,-115.18107,36.05706,"Nevada","Clark County",2851,1414,1437,17.4,55.2,5.8,0,15.9,0,1824,75128,8160,37003,5616,11.7,11.2,42.4,27,19.3,3.9,7.5,72.8,16.2,0,0,2.8,8.3,17.7,1476,82,4.1,14,0,5.3,36.060151,-115.1825375
"575",32003004713,-115.084788,36.217693,-115.080073,36.210269,"Nevada","Clark County",4245,2235,2010,49.1,15.8,27.7,0.6,1.2,0,1716,27431,6550,13101,1981,48.6,76.4,8.5,33.2,18.3,20.1,19.8,53.9,21.8,15.3,6.1,2.9,0,34.4,1766,92.1,4.2,3.7,0,17.8,36.213981,-115.0824305
"576",32003005338,-115.07119,36.012717,-115.062118,36.007371,"Nevada","Clark County",2006,980,1026,12.4,82,1.1,0,4.5,0,1965,50625,4377,37494,3154,6.6,NA,27.1,30.9,25.6,9,7.4,91.3,2.1,0,0,2.3,4.2,24,457,84.2,11.8,3.9,0,4.2,36.010044,-115.066654
"577",32003005101,-115.046156,36.080249,-115.044817,36.078313,"Nevada","Clark County",7986,3872,4114,18.7,55.3,9,3.9,9.1,0,5746,47282,8446,24227,2747,14.1,23.8,28.5,27.6,28.3,8.4,7.1,77.5,14,1.7,2.2,0.3,4.2,25.5,4359,83,10.2,6.9,0,6.9,36.079281,-115.0454865
"578",32003000518,-115.082015,36.161053,-115.080197,36.158958,"Nevada","Clark County",5964,3076,2888,62.7,20.2,11.4,0,2,0,3045,36528,4646,15495,2967,29,37,19.3,38.1,25.5,9.7,7.4,81.9,13.4,2.7,0,0.5,1.5,27.1,2450,91.6,4.4,3.9,0,9.8,36.1600055,-115.081106
"579",32003003800,-115.120739,36.200743,-115.116321,36.19582,"Nevada","Clark County",3852,2203,1649,63.9,10.7,22.7,0.4,0,1,1720,23653,3558,13319,3058,38.9,51.3,10.6,41.6,20,14,13.8,77.4,10.5,9.1,1.6,0.8,0.6,23.5,1293,89.9,7.3,2.8,0,6.1,36.1982815,-115.11853
"580",32003004915,-115.048402,36.188913,-115.043862,36.181486,"Nevada","Clark County",3532,1675,1857,50.9,24.6,7.4,0.1,5,6.5,2320,61202,12956,18147,2122,10.3,14.3,11,33.9,30.9,12,12.2,81,13.7,2.8,2.1,0.2,0.2,29.9,1609,84.9,11.6,2.9,0.6,12.5,36.1851995,-115.046132
"581",32003003619,-115.198206,36.292642,-115.179302,36.281359,"Nevada","Clark County",3852,1988,1864,17.1,39.4,14.5,0.5,22.4,0,2545,124698,6258,38976,3256,3.9,3.1,48.9,13.7,28.4,2,6.9,77.2,14.7,1,0,0.5,6.5,29,1776,76.9,20.7,2.5,0,6.9,36.2870005,-115.188754
"582",32003003313,-115.211404,36.313327,-115.208532,36.309546,"Nevada","Clark County",3434,1817,1617,17.2,62.3,11.4,0,3.8,1.4,2256,78095,3852,24148,1761,4.7,1.9,40.8,21.9,24.2,6.3,6.8,87.6,8.9,0,0,0.4,3.2,30.6,1501,77.9,21.1,1.1,0,10.2,36.3114365,-115.209968
"583",32003001613,-115.069771,36.13146,-115.06533,36.129593,"Nevada","Clark County",4006,2026,1980,55.8,33.5,7.9,0,1.1,0,2204,42432,12700,17476,2320,17.8,24.3,13.4,37,29,9.3,11.2,70.4,13.1,10.5,1.9,2.3,1.8,25.7,2046,86.9,8.8,4.3,0,12.5,36.1305265,-115.0675505
"584",32003003229,-115.305882,36.314094,-115.299671,36.310168,"Nevada","Clark County",3005,1467,1538,17.6,49.7,21.6,0,7.2,0,1927,61250,5797,27465,3270,5.6,4.4,32.2,13.8,39.4,6.1,8.6,82.6,9.6,1.8,0,0,5.9,29.4,1461,83.2,13.8,3.1,0,7,36.312131,-115.3027765
"585",32003007500,-115.356616,36.366744,-115.315335,36.336243,"Nevada","Clark County",4100,3439,661,17.6,43.9,27.1,3.8,2.8,0.9,3343,84817,12521,22460,6359,7.4,0,53,18.8,21.7,3.9,2.6,61.5,13.3,0,2.1,3.1,20,44.8,585,78.3,16.6,5.1,0,3.5,36.3514935,-115.3359755
"586",32003005335,-114.963235,36.014808,-114.960974,36.012654,"Nevada","Clark County",4910,2441,2469,8.7,80.5,2.1,0.7,6.3,0,3873,72182,8183,32923,3075,7,7.4,35.6,19.8,24.2,12.9,7.5,87.5,4.7,0,0,1.7,6.2,22.5,2233,74.9,16.9,8.2,0,6.5,36.013731,-114.9621045
"587",32003005902,-114.912961,36.386841,-114.892484,36.355268,"Nevada","Clark County",1599,716,883,31.3,50.6,0,17.7,0,0.1,1069,61063,19543,20737,3600,12.8,12.4,27.1,26.6,15.9,11.4,19,87.2,8.4,1.9,1,1,0.3,46.4,621,65.1,33,1.9,0,14.9,36.3710545,-114.9027225
"588",32003005848,-115.297298,36.105692,-115.294591,36.100031,"Nevada","Clark County",3767,2053,1714,26.4,35.5,14.3,1.8,9.2,1.8,2542,45750,4648,28285,4898,15.7,31.3,28.4,40.8,16.6,5.5,8.7,85.3,5.3,5.5,1.9,0.6,1.3,24.5,2016,85.7,10.9,2.9,0.6,6.4,36.1028615,-115.2959445
"589",32003003215,-115.266196,36.204572,-115.260318,36.196125,"Nevada","Clark County",4225,2099,2126,23.1,47.4,14.2,0.3,7.3,1.6,3306,66182,5418,35638,3619,13.1,36.6,42,19,27.7,4.6,6.7,88.9,3.7,1.8,1.1,0.7,3.7,21.2,2130,80,17.1,2.9,0,7.8,36.2003485,-115.263257
"590",32003005347,-115.124193,35.980207,-115.100835,35.968763,"Nevada","Clark County",5257,2665,2592,11.1,68,3.1,0.8,14.3,0.4,3822,78299,3333,53534,10340,10.5,15.7,50.8,8.2,22.9,5.4,12.8,80.1,8.4,0.7,0,1.6,9.1,23.8,2345,86.8,10.7,2.5,0,7.5,35.974485,-115.112514
"591",32003003315,-115.287686,36.311249,-115.279318,36.31019,"Nevada","Clark County",4715,2070,2645,21.5,52.9,9.6,0,8.4,0,3012,75893,4684,32932,6977,5.5,5.6,35.2,30.2,24.6,7.5,2.6,87.7,8.7,0.8,0,1.2,1.5,27.1,2187,78.8,17,3.9,0.3,6,36.3107195,-115.283502
"592",32003003239,-115.317085,36.225233,-115.316212,36.224208,"Nevada","Clark County",3677,1920,1757,10.6,54,17.1,1.9,10.4,0,2743,76958,8864,35470,4592,7.5,7.4,40.4,19.6,21,8.9,10.1,83.8,10.2,1.3,0,0,4.7,27.2,2011,75.4,17.2,7.4,0,4.1,36.2247205,-115.3166485
"593",32003005347,-115.124193,35.980207,-115.100835,35.968763,"Nevada","Clark County",5257,2665,2592,11.1,68,3.1,0.8,14.3,0.4,3822,78299,3333,53534,10340,10.5,15.7,50.8,8.2,22.9,5.4,12.8,80.1,8.4,0.7,0,1.6,9.1,23.8,2345,86.8,10.7,2.5,0,7.5,35.974485,-115.112514
"594",32003006001,-115.051386,36.247736,-115.046834,36.244202,"Nevada","Clark County",6394,2798,3596,24.4,34.7,30.8,0.6,3.3,0.4,4183,34857,5489,14295,1238,31.9,40.7,20.6,24.4,30.1,8.6,16.1,68,21.2,5.6,2.2,1.4,1.6,21.6,1841,71.2,24.3,4.5,0.1,12,36.245969,-115.04911
